request_id,selected_mode,edge_index,stage,resource,direction,bytes,start_us,finish_us
1,fixed_manifest,60,1,host_fpga_pcie,FPGA_to_HOST,302592,26381.758400000024,26506.046400000025
1,fixed_manifest,60,2,gpu_host,HOST_to_GPU,302592,26506.046400000025,26540.523200000025
1,fixed_manifest,69,1,gpu_host,GPU_to_HOST,302592,27372.48000000003,27406.956800000033
1,fixed_manifest,69,2,host_fpga_pcie,HOST_to_FPGA,302592,27406.956800000033,27531.244800000033
1,fixed_manifest,70,1,host_fpga_pcie,FPGA_to_HOST,302592,27863.99232000003,27988.28032000003
1,fixed_manifest,70,2,gpu_host,HOST_to_GPU,302592,27988.28032000003,28022.757120000035
1,fixed_manifest,79,1,gpu_host,GPU_to_HOST,302592,28854.713920000035,28889.19072000004
1,fixed_manifest,79,2,host_fpga_pcie,HOST_to_FPGA,302592,28889.19072000004,29013.47872000004
1,fixed_manifest,80,1,host_fpga_pcie,FPGA_to_HOST,302592,29346.226240000036,29470.514240000037
1,fixed_manifest,80,2,gpu_host,HOST_to_GPU,302592,29470.514240000037,29504.99104000004
1,fixed_manifest,89,1,gpu_host,GPU_to_HOST,302592,30336.94784000004,30371.424640000045
1,fixed_manifest,89,2,host_fpga_pcie,HOST_to_FPGA,302592,30371.424640000045,30495.712640000045
1,fixed_manifest,90,1,host_fpga_pcie,FPGA_to_HOST,302592,30828.460160000042,30952.748160000043
1,fixed_manifest,90,2,gpu_host,HOST_to_GPU,302592,30952.748160000043,30987.224960000047
1,fixed_manifest,99,1,gpu_host,GPU_to_HOST,302592,31819.181760000043,31853.658560000047
1,fixed_manifest,99,2,host_fpga_pcie,HOST_to_FPGA,302592,31853.658560000047,31977.946560000048
1,fixed_manifest,100,1,host_fpga_pcie,FPGA_to_HOST,302592,32310.69408000005,32434.98208000005
1,fixed_manifest,100,2,gpu_host,HOST_to_GPU,302592,32434.98208000005,32469.458880000053
1,fixed_manifest,109,1,gpu_host,GPU_to_HOST,302592,33301.41568000004,33335.892480000046
1,fixed_manifest,109,2,host_fpga_pcie,HOST_to_FPGA,302592,33335.892480000046,33460.18048000005
1,fixed_manifest,110,1,host_fpga_pcie,FPGA_to_HOST,302592,33792.92800000005,33917.21600000005
1,fixed_manifest,110,2,gpu_host,HOST_to_GPU,302592,33917.21600000005,33951.69280000005
2,fixed_manifest,9,1,gpu_host,GPU_to_HOST,302592,34956.032853333316,34990.50965333332
2,fixed_manifest,9,2,host_fpga_pcie,HOST_to_FPGA,302592,34990.50965333332,35114.79765333332
1,fixed_manifest,119,1,gpu_host,GPU_to_HOST,302592,35447.545173333325,35482.02197333333
2,fixed_manifest,10,1,host_fpga_pcie,FPGA_to_HOST,302592,35447.545173333325,35636.644373333314
1,fixed_manifest,119,2,host_fpga_pcie,HOST_to_FPGA,302592,35482.02197333333,35671.12117333332
2,fixed_manifest,10,2,gpu_host,HOST_to_GPU,302592,35636.644373333314,35671.12117333332
1,fixed_manifest,120,1,host_fpga_pcie,FPGA_to_HOST,302592,36003.86869333332,36128.15669333332
1,fixed_manifest,120,2,gpu_host,HOST_to_GPU,302592,36128.15669333332,36162.63349333333
2,fixed_manifest,19,1,gpu_host,GPU_to_HOST,302592,36550.593173333305,36585.06997333331
2,fixed_manifest,19,2,host_fpga_pcie,HOST_to_FPGA,302592,36585.06997333331,36709.35797333331
2,fixed_manifest,20,1,host_fpga_pcie,FPGA_to_HOST,302592,37042.10549333331,37166.39349333331
2,fixed_manifest,20,2,gpu_host,HOST_to_GPU,302592,37166.39349333331,37200.87029333331
2,fixed_manifest,29,1,gpu_host,GPU_to_HOST,302592,38032.827093333304,38067.30389333331
2,fixed_manifest,29,2,host_fpga_pcie,HOST_to_FPGA,302592,38067.30389333331,38191.59189333331
2,fixed_manifest,30,1,host_fpga_pcie,FPGA_to_HOST,302592,38524.33941333331,38648.627413333306
2,fixed_manifest,30,2,gpu_host,HOST_to_GPU,302592,38648.627413333306,38683.10421333331
2,fixed_manifest,39,1,gpu_host,GPU_to_HOST,302592,39515.0610133333,39549.53781333331
2,fixed_manifest,39,2,host_fpga_pcie,HOST_to_FPGA,302592,39549.53781333331,39673.82581333331
2,fixed_manifest,40,1,host_fpga_pcie,FPGA_to_HOST,302592,40006.57333333331,40130.86133333331
2,fixed_manifest,40,2,gpu_host,HOST_to_GPU,302592,40130.86133333331,40165.33813333331
2,fixed_manifest,49,1,gpu_host,GPU_to_HOST,302592,40997.2949333333,41031.771733333306
2,fixed_manifest,49,2,host_fpga_pcie,HOST_to_FPGA,302592,41031.771733333306,41156.059733333306
2,fixed_manifest,50,1,host_fpga_pcie,FPGA_to_HOST,302592,41488.80725333331,41613.09525333331
2,fixed_manifest,50,2,gpu_host,HOST_to_GPU,302592,41613.09525333331,41647.57205333331
2,fixed_manifest,59,1,gpu_host,GPU_to_HOST,302592,42479.5288533333,42514.005653333305
2,fixed_manifest,59,2,host_fpga_pcie,HOST_to_FPGA,302592,42514.005653333305,42638.293653333305
2,fixed_manifest,60,1,host_fpga_pcie,FPGA_to_HOST,302592,42971.04117333331,43095.32917333331
2,fixed_manifest,60,2,gpu_host,HOST_to_GPU,302592,43095.32917333331,43129.80597333331
2,fixed_manifest,69,1,gpu_host,GPU_to_HOST,302592,43961.7627733333,43996.2395733333
2,fixed_manifest,69,2,host_fpga_pcie,HOST_to_FPGA,302592,43996.2395733333,44120.527573333304
2,fixed_manifest,70,1,host_fpga_pcie,FPGA_to_HOST,302592,44453.27509333331,44577.56309333331
2,fixed_manifest,70,2,gpu_host,HOST_to_GPU,302592,44577.56309333331,44612.03989333331
2,fixed_manifest,79,1,gpu_host,GPU_to_HOST,302592,45443.9966933333,45478.4734933333
2,fixed_manifest,79,2,host_fpga_pcie,HOST_to_FPGA,302592,45478.4734933333,45602.7614933333
2,fixed_manifest,80,1,host_fpga_pcie,FPGA_to_HOST,302592,45935.50901333331,46059.79701333331
2,fixed_manifest,80,2,gpu_host,HOST_to_GPU,302592,46059.79701333331,46094.27381333331
2,fixed_manifest,89,1,gpu_host,GPU_to_HOST,302592,46926.2306133333,46960.7074133333
2,fixed_manifest,89,2,host_fpga_pcie,HOST_to_FPGA,302592,46960.7074133333,47084.9954133333
2,fixed_manifest,90,1,host_fpga_pcie,FPGA_to_HOST,302592,47417.742933333306,47542.030933333306
2,fixed_manifest,90,2,gpu_host,HOST_to_GPU,302592,47542.030933333306,47576.50773333331
2,fixed_manifest,99,1,gpu_host,GPU_to_HOST,302592,48408.4645333333,48442.9413333333
2,fixed_manifest,99,2,host_fpga_pcie,HOST_to_FPGA,302592,48442.9413333333,48567.2293333333
2,fixed_manifest,100,1,host_fpga_pcie,FPGA_to_HOST,302592,48899.976853333304,49024.264853333305
2,fixed_manifest,100,2,gpu_host,HOST_to_GPU,302592,49024.264853333305,49058.74165333331
2,fixed_manifest,109,1,gpu_host,GPU_to_HOST,302592,49890.6984533333,49925.1752533333
2,fixed_manifest,109,2,host_fpga_pcie,HOST_to_FPGA,302592,49925.1752533333,50049.4632533333
2,fixed_manifest,110,1,host_fpga_pcie,FPGA_to_HOST,302592,50382.2107733333,50506.498773333304
2,fixed_manifest,110,2,gpu_host,HOST_to_GPU,302592,50506.498773333304,50540.97557333331
3,fixed_manifest,9,1,gpu_host,GPU_to_HOST,302592,51622.69951999999,51657.17631999999
3,fixed_manifest,9,2,host_fpga_pcie,HOST_to_FPGA,302592,51657.17631999999,51781.46431999999
2,fixed_manifest,119,1,gpu_host,GPU_to_HOST,302592,52114.211839999996,52148.68863999999
3,fixed_manifest,10,1,host_fpga_pcie,FPGA_to_HOST,302592,52114.211839999996,52303.311039999986
2,fixed_manifest,119,2,host_fpga_pcie,HOST_to_FPGA,302592,52148.68863999999,52337.78783999999
3,fixed_manifest,10,2,gpu_host,HOST_to_GPU,302592,52303.311039999986,52337.78783999999
2,fixed_manifest,120,1,host_fpga_pcie,FPGA_to_HOST,302592,52670.535359999994,52794.823359999995
2,fixed_manifest,120,2,gpu_host,HOST_to_GPU,302592,52794.823359999995,52829.30015999999
3,fixed_manifest,19,1,gpu_host,GPU_to_HOST,302592,53217.25983999998,53251.73663999998
3,fixed_manifest,19,2,host_fpga_pcie,HOST_to_FPGA,302592,53251.73663999998,53376.024639999974
3,fixed_manifest,20,1,host_fpga_pcie,FPGA_to_HOST,302592,53708.77215999998,53833.06015999998
3,fixed_manifest,20,2,gpu_host,HOST_to_GPU,302592,53833.06015999998,53867.53695999998
3,fixed_manifest,29,1,gpu_host,GPU_to_HOST,302592,54699.493759999976,54733.97055999998
3,fixed_manifest,29,2,host_fpga_pcie,HOST_to_FPGA,302592,54733.97055999998,54858.25855999998
3,fixed_manifest,30,1,host_fpga_pcie,FPGA_to_HOST,302592,55191.00607999998,55315.29407999998
3,fixed_manifest,30,2,gpu_host,HOST_to_GPU,302592,55315.29407999998,55349.77087999998
3,fixed_manifest,39,1,gpu_host,GPU_to_HOST,302592,56181.727679999974,56216.20447999998
3,fixed_manifest,39,2,host_fpga_pcie,HOST_to_FPGA,302592,56216.20447999998,56340.49247999998
3,fixed_manifest,40,1,host_fpga_pcie,FPGA_to_HOST,302592,56673.239999999976,56797.52799999998
3,fixed_manifest,40,2,gpu_host,HOST_to_GPU,302592,56797.52799999998,56832.00479999998
3,fixed_manifest,49,1,gpu_host,GPU_to_HOST,302592,57663.96159999997,57698.43839999998
3,fixed_manifest,49,2,host_fpga_pcie,HOST_to_FPGA,302592,57698.43839999998,57822.72639999998
3,fixed_manifest,50,1,host_fpga_pcie,FPGA_to_HOST,302592,58155.473919999975,58279.761919999975
3,fixed_manifest,50,2,gpu_host,HOST_to_GPU,302592,58279.761919999975,58314.23871999998
3,fixed_manifest,59,1,gpu_host,GPU_to_HOST,302592,59146.19551999997,59180.672319999976
3,fixed_manifest,59,2,host_fpga_pcie,HOST_to_FPGA,302592,59180.672319999976,59304.96031999998
3,fixed_manifest,60,1,host_fpga_pcie,FPGA_to_HOST,302592,59637.70783999998,59761.995839999974
3,fixed_manifest,60,2,gpu_host,HOST_to_GPU,302592,59761.995839999974,59796.47263999998
3,fixed_manifest,69,1,gpu_host,GPU_to_HOST,302592,60628.42943999997,60662.906239999975
3,fixed_manifest,69,2,host_fpga_pcie,HOST_to_FPGA,302592,60662.906239999975,60787.194239999975
3,fixed_manifest,70,1,host_fpga_pcie,FPGA_to_HOST,302592,61119.94175999998,61244.22975999998
3,fixed_manifest,70,2,gpu_host,HOST_to_GPU,302592,61244.22975999998,61278.70655999998
3,fixed_manifest,79,1,gpu_host,GPU_to_HOST,302592,62110.66335999997,62145.14015999997
3,fixed_manifest,79,2,host_fpga_pcie,HOST_to_FPGA,302592,62145.14015999997,62269.428159999974
3,fixed_manifest,80,1,host_fpga_pcie,FPGA_to_HOST,302592,62602.17567999997,62726.46367999997
3,fixed_manifest,80,2,gpu_host,HOST_to_GPU,302592,62726.46367999997,62760.94047999996
3,fixed_manifest,89,1,gpu_host,GPU_to_HOST,302592,63592.89727999996,63627.37407999995
3,fixed_manifest,89,2,host_fpga_pcie,HOST_to_FPGA,302592,63627.37407999995,63751.66207999995
3,fixed_manifest,90,1,host_fpga_pcie,FPGA_to_HOST,302592,64084.40959999995,64208.69759999995
3,fixed_manifest,90,2,gpu_host,HOST_to_GPU,302592,64208.69759999995,64243.17439999994
3,fixed_manifest,99,1,gpu_host,GPU_to_HOST,302592,65075.13119999994,65109.60799999993
3,fixed_manifest,99,2,host_fpga_pcie,HOST_to_FPGA,302592,65109.60799999993,65233.89599999993
3,fixed_manifest,100,1,host_fpga_pcie,FPGA_to_HOST,302592,65566.64351999993,65690.93151999993
3,fixed_manifest,100,2,gpu_host,HOST_to_GPU,302592,65690.93151999993,65725.40831999991
3,fixed_manifest,109,1,gpu_host,GPU_to_HOST,302592,66557.36511999991,66591.8419199999
3,fixed_manifest,109,2,host_fpga_pcie,HOST_to_FPGA,302592,66591.8419199999,66716.1299199999
3,fixed_manifest,110,1,host_fpga_pcie,FPGA_to_HOST,302592,67048.87743999991,67173.16543999991
3,fixed_manifest,110,2,gpu_host,HOST_to_GPU,302592,67173.16543999991,67207.6422399999
4,fixed_manifest,9,1,gpu_host,GPU_to_HOST,302592,68289.36618666667,68323.84298666666
4,fixed_manifest,9,2,host_fpga_pcie,HOST_to_FPGA,302592,68323.84298666666,68448.13098666666
3,fixed_manifest,119,1,gpu_host,GPU_to_HOST,302592,68780.87850666666,68815.35530666665
4,fixed_manifest,10,1,host_fpga_pcie,FPGA_to_HOST,302592,68780.87850666666,68969.97770666667
3,fixed_manifest,119,2,host_fpga_pcie,HOST_to_FPGA,302592,68815.35530666665,69004.45450666666
4,fixed_manifest,10,2,gpu_host,HOST_to_GPU,302592,68969.97770666667,69004.45450666666
3,fixed_manifest,120,1,host_fpga_pcie,FPGA_to_HOST,302592,69337.20202666665,69461.49002666665
3,fixed_manifest,120,2,gpu_host,HOST_to_GPU,302592,69461.49002666665,69495.96682666664
4,fixed_manifest,19,1,gpu_host,GPU_to_HOST,302592,69883.92650666668,69918.40330666667
4,fixed_manifest,19,2,host_fpga_pcie,HOST_to_FPGA,302592,69918.40330666667,70042.69130666667
4,fixed_manifest,20,1,host_fpga_pcie,FPGA_to_HOST,302592,70375.43882666666,70499.72682666667
4,fixed_manifest,20,2,gpu_host,HOST_to_GPU,302592,70499.72682666667,70534.20362666665
4,fixed_manifest,29,1,gpu_host,GPU_to_HOST,302592,71366.16042666665,71400.63722666664
4,fixed_manifest,29,2,host_fpga_pcie,HOST_to_FPGA,302592,71400.63722666664,71524.92522666664
4,fixed_manifest,30,1,host_fpga_pcie,FPGA_to_HOST,302592,71857.67274666665,71981.96074666665
4,fixed_manifest,30,2,gpu_host,HOST_to_GPU,302592,71981.96074666665,72016.43754666662
4,fixed_manifest,39,1,gpu_host,GPU_to_HOST,302592,72848.39434666664,72882.87114666663
4,fixed_manifest,39,2,host_fpga_pcie,HOST_to_FPGA,302592,72882.87114666663,73007.15914666663
4,fixed_manifest,40,1,host_fpga_pcie,FPGA_to_HOST,302592,73339.90666666662,73464.19466666662
4,fixed_manifest,40,2,gpu_host,HOST_to_GPU,302592,73464.19466666662,73498.67146666661
4,fixed_manifest,49,1,gpu_host,GPU_to_HOST,302592,74330.62826666661,74365.1050666666
4,fixed_manifest,49,2,host_fpga_pcie,HOST_to_FPGA,302592,74365.1050666666,74489.3930666666
4,fixed_manifest,50,1,host_fpga_pcie,FPGA_to_HOST,302592,74822.1405866666,74946.4285866666
4,fixed_manifest,50,2,gpu_host,HOST_to_GPU,302592,74946.4285866666,74980.90538666659
4,fixed_manifest,59,1,gpu_host,GPU_to_HOST,302592,75812.86218666659,75847.33898666658
4,fixed_manifest,59,2,host_fpga_pcie,HOST_to_FPGA,302592,75847.33898666658,75971.62698666658
4,fixed_manifest,60,1,host_fpga_pcie,FPGA_to_HOST,302592,76304.37450666657,76428.66250666657
4,fixed_manifest,60,2,gpu_host,HOST_to_GPU,302592,76428.66250666657,76463.13930666656
4,fixed_manifest,69,1,gpu_host,GPU_to_HOST,302592,77295.09610666658,77329.57290666657
4,fixed_manifest,69,2,host_fpga_pcie,HOST_to_FPGA,302592,77329.57290666657,77453.86090666657
4,fixed_manifest,70,1,host_fpga_pcie,FPGA_to_HOST,302592,77786.60842666656,77910.89642666656
4,fixed_manifest,70,2,gpu_host,HOST_to_GPU,302592,77910.89642666656,77945.37322666655
4,fixed_manifest,79,1,gpu_host,GPU_to_HOST,302592,78777.33002666655,78811.80682666654
4,fixed_manifest,79,2,host_fpga_pcie,HOST_to_FPGA,302592,78811.80682666654,78936.09482666654
4,fixed_manifest,80,1,host_fpga_pcie,FPGA_to_HOST,302592,79268.84234666654,79393.13034666654
4,fixed_manifest,80,2,gpu_host,HOST_to_GPU,302592,79393.13034666654,79427.60714666652
4,fixed_manifest,89,1,gpu_host,GPU_to_HOST,302592,80259.56394666653,80294.04074666652
4,fixed_manifest,89,2,host_fpga_pcie,HOST_to_FPGA,302592,80294.04074666652,80418.32874666652
4,fixed_manifest,90,1,host_fpga_pcie,FPGA_to_HOST,302592,80751.07626666651,80875.36426666651
4,fixed_manifest,90,2,gpu_host,HOST_to_GPU,302592,80875.36426666651,80909.8410666665
4,fixed_manifest,99,1,gpu_host,GPU_to_HOST,302592,81741.7978666665,81776.27466666649
4,fixed_manifest,99,2,host_fpga_pcie,HOST_to_FPGA,302592,81776.27466666649,81900.56266666649
4,fixed_manifest,100,1,host_fpga_pcie,FPGA_to_HOST,302592,82233.3101866665,82357.5981866665
4,fixed_manifest,100,2,gpu_host,HOST_to_GPU,302592,82357.5981866665,82392.07498666648
4,fixed_manifest,109,1,gpu_host,GPU_to_HOST,302592,83224.03178666648,83258.50858666647
4,fixed_manifest,109,2,host_fpga_pcie,HOST_to_FPGA,302592,83258.50858666647,83382.79658666647
4,fixed_manifest,110,1,host_fpga_pcie,FPGA_to_HOST,302592,83715.54410666646,83839.83210666646
4,fixed_manifest,110,2,gpu_host,HOST_to_GPU,302592,83839.83210666646,83874.30890666645
5,fixed_manifest,9,1,gpu_host,GPU_to_HOST,302592,84956.03285333335,84990.50965333334
5,fixed_manifest,9,2,host_fpga_pcie,HOST_to_FPGA,302592,84990.50965333334,85114.79765333334
4,fixed_manifest,119,1,gpu_host,GPU_to_HOST,302592,85447.54517333333,85482.02197333332
5,fixed_manifest,10,1,host_fpga_pcie,FPGA_to_HOST,302592,85447.54517333333,85636.64437333334
4,fixed_manifest,119,2,host_fpga_pcie,HOST_to_FPGA,302592,85482.02197333332,85671.12117333333
5,fixed_manifest,10,2,gpu_host,HOST_to_GPU,302592,85636.64437333334,85671.12117333333
4,fixed_manifest,120,1,host_fpga_pcie,FPGA_to_HOST,302592,86003.86869333334,86128.15669333334
4,fixed_manifest,120,2,gpu_host,HOST_to_GPU,302592,86128.15669333334,86162.63349333333
5,fixed_manifest,19,1,gpu_host,GPU_to_HOST,302592,86550.59317333336,86585.06997333335
5,fixed_manifest,19,2,host_fpga_pcie,HOST_to_FPGA,302592,86585.06997333335,86709.35797333335
5,fixed_manifest,20,1,host_fpga_pcie,FPGA_to_HOST,302592,87042.10549333334,87166.39349333334
5,fixed_manifest,20,2,gpu_host,HOST_to_GPU,302592,87166.39349333334,87200.87029333333
5,fixed_manifest,29,1,gpu_host,GPU_to_HOST,302592,88032.82709333334,88067.30389333333
5,fixed_manifest,29,2,host_fpga_pcie,HOST_to_FPGA,302592,88067.30389333333,88191.59189333333
5,fixed_manifest,30,1,host_fpga_pcie,FPGA_to_HOST,302592,88524.33941333332,88648.62741333332
5,fixed_manifest,30,2,gpu_host,HOST_to_GPU,302592,88648.62741333332,88683.10421333331
5,fixed_manifest,39,1,gpu_host,GPU_to_HOST,302592,89515.06101333331,89549.5378133333
5,fixed_manifest,39,2,host_fpga_pcie,HOST_to_FPGA,302592,89549.5378133333,89673.8258133333
5,fixed_manifest,40,1,host_fpga_pcie,FPGA_to_HOST,302592,90006.5733333333,90130.8613333333
5,fixed_manifest,40,2,gpu_host,HOST_to_GPU,302592,90130.8613333333,90165.33813333328
5,fixed_manifest,49,1,gpu_host,GPU_to_HOST,302592,90997.2949333333,91031.77173333328
5,fixed_manifest,49,2,host_fpga_pcie,HOST_to_FPGA,302592,91031.77173333328,91156.05973333328
5,fixed_manifest,50,1,host_fpga_pcie,FPGA_to_HOST,302592,91488.80725333327,91613.09525333327
5,fixed_manifest,50,2,gpu_host,HOST_to_GPU,302592,91613.09525333327,91647.57205333326
5,fixed_manifest,59,1,gpu_host,GPU_to_HOST,302592,92479.52885333326,92514.00565333325
5,fixed_manifest,59,2,host_fpga_pcie,HOST_to_FPGA,302592,92514.00565333325,92638.29365333325
5,fixed_manifest,60,1,host_fpga_pcie,FPGA_to_HOST,302592,92971.04117333326,93095.32917333326
5,fixed_manifest,60,2,gpu_host,HOST_to_GPU,302592,93095.32917333326,93129.80597333325
5,fixed_manifest,69,1,gpu_host,GPU_to_HOST,302592,93961.76277333325,93996.23957333324
5,fixed_manifest,69,2,host_fpga_pcie,HOST_to_FPGA,302592,93996.23957333324,94120.52757333324
5,fixed_manifest,70,1,host_fpga_pcie,FPGA_to_HOST,302592,94453.27509333323,94577.56309333323
5,fixed_manifest,70,2,gpu_host,HOST_to_GPU,302592,94577.56309333323,94612.03989333322
5,fixed_manifest,79,1,gpu_host,GPU_to_HOST,302592,95443.99669333323,95478.47349333322
5,fixed_manifest,79,2,host_fpga_pcie,HOST_to_FPGA,302592,95478.47349333322,95602.76149333322
